molecule_chembl_id,target_chembl_id,canonical_smiles,standard_value,pIC50,assay_chembl_id,target_family,assay_type,compound_class,toxicity_risk,solubility_level,num_h_donors,num_h_acceptors,tpsa,num_rotatable_bonds,lipinski_compliant
CHEMBL59204,CHEMBL2870,CCC/C(=C1/N=C(c2ccc(Br)cc2)OC1=O)N1CC[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O,100000.0,4.0,CHEMBL716781,Methionyl-tRNA synthetase,B,Peptide,4,3,3.0,7.0,134.32,9.0,0
CHEMBL59204,CHEMBL2870,CCC/C(=C1/N=C(c2ccc(Br)cc2)OC1=O)N1CC[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O,100000.0,4.0,CHEMBL718952,Methionyl-tRNA synthetase,B,Peptide,2,1,3.0,7.0,134.32,9.0,0
CHEMBL173058,CHEMBL2094126,CCN[C@H](C#Cc1c(F)ccc2c1/C(=C/c1[nH]ccc1OC)C(=O)N2)CO,21.0,7.67778070526608,CHEMBL663770,Cyclin-dependent kinase 2/cyclin E,B,Small Molecule,4,1,4.0,4.0,86.38,5.0,1
CHEMBL47771,CHEMBL4804,CC(=O)O[C@H]1CC/C(C)=C\CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]2c2ccc(cc2CO)C1,30000.0,4.522878745280337,CHEMBL662070,Dual specificity phosphatase Cdc25B,B,Small Molecule,2,1,1.0,3.0,46.53,7.0,0
CHEMBL45409,CHEMBL4804,COC(=O)c1cc2ccc1[C@@H]1CC[C@H]([C@H](C)CCCC(C)C)[C@@]1(C)CC/C=C(/C)CCC(=O)C2,30000.0,4.522878745280337,CHEMBL662070,Dual specificity phosphatase Cdc25B,B,Small Molecule,5,2,0.0,3.0,43.370000000000005,6.0,0
CHEMBL70169,CHEMBL2581,O=C1NC(=S)S/C1=C\c1ccc(OCc2ccc(C(=O)c3ccccc3)cc2)cc1,1310.0,5.882728704344236,CHEMBL658685,Cathepsin D,B,Small Molecule,3,2,1.0,5.0,55.4,6.0,1
CHEMBL67206,CHEMBL2581,CCCc1c(COc2cccc(/C=C3/SC(=S)NC3=O)c2)ccc(C(C)=O)c1O,6640.0,5.177831920631983,CHEMBL658685,Cathepsin D,B,Small Molecule,2,5,2.0,6.0,75.63,7.0,1
CHEMBL68201,CHEMBL2581,CCCc1c(OCc2ccc(/C=C3\SC(=S)NC3=O)cc2)ccc(C(=O)c2cccnc2)c1O,1460.0,5.835647144215563,CHEMBL658685,Cathepsin D,B,Small Molecule,2,5,2.0,7.0,88.52,8.0,0
CHEMBL52058,CHEMBL332,CCC(CC1(C(=O)N[C@@H](Cc2ccc(OC)cc2)C(=O)NC)CCCCC1)C(=O)O,30000.0,4.522878745280337,CHEMBL709094,Matrix metalloproteinase-1,B,Small Molecule,4,2,3.0,4.0,104.73,10.0,1
CHEMBL421850,CHEMBL2093869,N=C(N)c1ccc(C(=O)NCCCC[C@H](CC(=O)O)NC(=O)Cc2cccc3ccccc23)cc1,0.36,9.443697499232712,CHEMBL824553,Integrin alpha-IIb/beta-3,B,Small Molecule,2,5,5.0,4.0,145.36999999999998,12.0,1
CHEMBL294873,CHEMBL2093872,Cc1nc2c(c(N)c1C(=O)O)c1ccccc1n2C,100000.0,4.0,CHEMBL678606,GABA-A receptor; anion channel,B,Small Molecule,3,1,2.0,4.0,81.13999999999999,1.0,1
CHEMBL56752,CHEMBL213,CCCCCCC(=O)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21,10000.0,5.0,CHEMBL883288,Beta-1 adrenergic receptor,B,Small Molecule,5,1,1.0,3.0,66.48,8.0,1
CHEMBL56752,CHEMBL210,CCCCCCC(=O)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21,2000.0,5.698970004336019,CHEMBL647882,Beta-2 adrenergic receptor,B,Small Molecule,5,3,1.0,3.0,66.48,8.0,1
CHEMBL54749,CHEMBL213,CCCCCCCCc1cnc(N2CCc3cc(S(=O)(=O)Nc4ccccc4)ccc32)o1,4200.0,5.376750709602099,CHEMBL883288,Beta-1 adrenergic receptor,B,Small Molecule,4,4,1.0,5.0,75.44,11.0,0
CHEMBL101528,CHEMBL298,CCCN1C(=O)C(NC(=O)Nc2cccc(C)c2)N=C(N2CCN(C)CC2)c2ccccc21,9.8,8.008773924307505,CHEMBL662569,Cholecystokinin B receptor,B,Small Molecule,5,3,2.0,5.0,80.28,4.0,1
CHEMBL414123,CHEMBL267,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,800.0,6.096910013008056,CHEMBL807493,Tyrosine-protein kinase SRC,B,Peptide,5,3,17.0,19.0,578.7199999999999,43.0,0
CHEMBL414123,CHEMBL1862,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,15000.0,4.823908740944319,CHEMBL806527,Tyrosine-protein kinase ABL,B,Peptide,2,3,17.0,19.0,578.7199999999999,43.0,0
CHEMBL414123,CHEMBL1862,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,2900.0,5.537602002101044,CHEMBL762575,Tyrosine-protein kinase ABL,B,Peptide,5,1,17.0,19.0,578.7199999999999,43.0,0
CHEMBL309991,CHEMBL258,O=C1/C(=C\c2cc(Br)c(O)c(Br)c2)C(=O)c2cc([N+](=O)[O-])ccc21,5000.0,5.301029995663981,CHEMBL842076,Tyrosine-protein kinase LCK,B,Small Molecule,1,3,1.0,5.0,97.51,2.0,1
CHEMBL309706,CHEMBL258,COc1cc(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=O)ccc1O,5000.0,5.301029995663981,CHEMBL842076,Tyrosine-protein kinase LCK,B,Small Molecule,3,1,1.0,4.0,63.60000000000001,2.0,1
CHEMBL84338,CHEMBL258,O=C1/C(=C/c2ccc(O)c(O)c2)C(=O)c2c1cccc2[N+](=O)[O-],5000.0,5.301029995663981,CHEMBL842076,Tyrosine-protein kinase LCK,B,Small Molecule,4,5,2.0,6.0,117.74,2.0,1
CHEMBL76925,CHEMBL2094126,CCCCOc1c2cnnc-2[nH]cc1[S+]([O-])c1ccccc1,340.0,6.468521082957745,CHEMBL663528,Cyclin-dependent kinase 2/cyclin E,B,Small Molecule,1,1,1.0,4.0,73.86,6.0,1
CHEMBL288441,CHEMBL267,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,1.2,8.920818753952375,CHEMBL806435,Tyrosine-protein kinase SRC,B,Peptide,5,2,1.0,8.0,82.88,9.0,0
CHEMBL290705,CHEMBL2095226,N=C(N)NCCCNC(=O)[C@@H]1CCC(=O)N2C[C@H](CCC(=O)O)[C@H]2C1,3100000.0,2.508638306165728,CHEMBL820371,Integrin alpha-5/beta-1,B,Small Molecule,3,5,5.0,4.0,148.61,8.0,1
CHEMBL9962,CHEMBL3475,O=C(O)CCCCCCCOc1ccc(NC(=O)C2=C(O)CN(c3ccc([N+](=O)[O-])cc3)C2=O)cc1,4250.0,5.371611069949688,CHEMBL847119,Plasminogen activator inhibitor-1,B,Small Molecule,4,4,3.0,7.0,159.31,13.0,1
CHEMBL10230,CHEMBL3475,N#Cc1ccc2c(O)c(C(=O)Nc3ccc(OCCCCCCCC(=O)O)cc3)c(O)nc2c1,900.0,6.045757490560675,CHEMBL847119,Plasminogen activator inhibitor-1,B,Small Molecule,3,4,4.0,7.0,152.76999999999998,11.0,1
CHEMBL358250,CHEMBL1985,CCCCCCc1c(C(C)C)nc(C(C)C)c([C@@H](C)O)c1-c1ccc(F)cc1,120.0,6.920818753952375,CHEMBL878575,Glucagon receptor,B,Small Molecule,2,4,1.0,2.0,33.120000000000005,9.0,0
CHEMBL1789974,CHEMBL3179,N[C@@H](Cc1ccc(O)cc1)C(=O)NC(C(=O)O)[C@H]1[C@H](O)[C@]2(O)CO[C@@H]([C@@H]2O)N1O,1.4,8.853871964321762,CHEMBL811416,Tyrosyl-tRNA synthetase,B,Small Molecule,3,2,8.0,10.0,206.04,6.0,0
CHEMBL1789974,CHEMBL3179,N[C@@H](Cc1ccc(O)cc1)C(=O)NC(C(=O)O)[C@H]1[C@H](O)[C@]2(O)CO[C@@H]([C@@H]2O)N1O,22000.0,4.657577319177793,CHEMBL811420,Tyrosyl-tRNA synthetase,B,Small Molecule,4,4,8.0,10.0,206.04,6.0,0
CHEMBL284479,CHEMBL254,COc1ccc(C(Cc2ccncc2)c2ccc(Cl)cc2)c(F)c1OC1CCCC1,110.0,6.958607314841775,CHEMBL765477,Phosphodiesterase 4A,B,Small Molecule,2,1,0.0,3.0,31.35,7.0,0
CHEMBL80272,CHEMBL321,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(OCC(=O)NO)cccc2C(=O)NO)cc1,2.0,8.698970004336019,CHEMBL715562,Matrix metalloproteinase 9,B,Peptide,3,2,4.0,8.0,154.5,10.0,0
CHEMBL80272,CHEMBL280,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(OCC(=O)NO)cccc2C(=O)NO)cc1,1.0,9.0,CHEMBL719138,Matrix metalloproteinase 13,B,Peptide,4,3,4.0,8.0,154.5,10.0,0
CHEMBL80272,CHEMBL3706,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(OCC(=O)NO)cccc2C(=O)NO)cc1,81.0,7.091514981121351,CHEMBL810827,ADAM17,B,Peptide,4,3,4.0,8.0,154.5,10.0,0
CHEMBL313828,CHEMBL1907599,Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N2CCC[C@@H]2C(=O)O)C(C)C)cc1,2.6,8.585026652029182,CHEMBL823929,Integrin alpha-4/beta-1,B,Peptide,3,3,7.0,7.0,223.34,16.0,0
CHEMBL313828,CHEMBL1907599,Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N2CCC[C@@H]2C(=O)O)C(C)C)cc1,4.3,8.366531544420413,CHEMBL823341,Integrin alpha-4/beta-1,B,Peptide,3,5,7.0,7.0,223.34,16.0,0
CHEMBL313828,CHEMBL1907599,Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N2CCC[C@@H]2C(=O)O)C(C)C)cc1,97.0,7.013228265733755,CHEMBL823337,Integrin alpha-4/beta-1,B,Peptide,1,2,7.0,7.0,223.34,16.0,0
CHEMBL305170,CHEMBL284,CC(C)[C@@H](N)C(=O)N1CCC[C@H]1B(O)O,116000.0,3.9355420107730814,CHEMBL665783,Dipeptidyl peptidase IV,B,Small Molecule,4,2,3.0,4.0,86.79,3.0,1
CHEMBL305170,CHEMBL3976,CC(C)[C@@H](N)C(=O)N1CCC[C@H]1B(O)O,21.0,7.67778070526608,CHEMBL884359,Dipeptidyl peptidase II,B,Small Molecule,4,5,3.0,4.0,86.79,3.0,1
CHEMBL1790478,CHEMBL284,C[C@@H](O)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,190.0,6.721246399047171,CHEMBL665783,Dipeptidyl peptidase IV,B,Small Molecule,5,3,4.0,5.0,107.02,3.0,1
CHEMBL1790478,CHEMBL3976,C[C@@H](O)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,730.0,6.136677139879544,CHEMBL884359,Dipeptidyl peptidase II,B,Small Molecule,5,1,4.0,5.0,107.02,3.0,1
CHEMBL1790478,CHEMBL3202,C[C@@H](O)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,6000.0,5.221848749616356,CHEMBL765799,Prolyl endopeptidase,B,Small Molecule,4,4,4.0,5.0,107.02,3.0,1
CHEMBL173013,CHEMBL249,C=CCC1(Cc2c[nH]c3ccccc23)OC(=O)N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1=O,31.0,7.508638306165727,CHEMBL807903,Neurokinin 1 receptor,B,Small Molecule,1,2,1.0,3.0,62.400000000000006,6.0,0
CHEMBL2113332,CHEMBL299,Cc1cc(N)c2ccccc2[n+]1CCCCCC[n+]1c(C)cc(N)c2ccccc21,54000.0,4.267606240177032,CHEMBL856062,Protein kinase C alpha,B,Small Molecule,2,3,2.0,2.0,59.8,7.0,1
CHEMBL10615,CHEMBL1900,CN1C(=O)c2ccc(F)cc2C2(CC(=O)NC2=O)C1=O,73.2,7.135488918941608,CHEMBL644883,Aldose reductase,B,Small Molecule,1,3,1.0,4.0,83.55000000000001,0.0,1
CHEMBL407874,CHEMBL2864,Nc1nc(OCc2ccccc2)c2nc[nH]c2n1,620.0,6.2076083105017466,CHEMBL712287,6-O-methylguanine-DNA methyltransferase,B,Small Molecule,5,1,2.0,5.0,89.71,3.0,1
CHEMBL307279,CHEMBL1900,O=S(=O)(c1ccc(O)nn1)c1ccc(Br)cc1F,140.0,6.853871964321762,CHEMBL821471,Aldose reductase,B,Small Molecule,2,4,1.0,5.0,80.15,2.0,1
CHEMBL95835,CHEMBL325,COc1ccc(C(=O)CCCCCCC(=O)NO)cc1,15.0,7.823908740944319,CHEMBL701996,Histone deacetylase 1,B,Small Molecule,5,4,2.0,4.0,75.63000000000001,9.0,1
CHEMBL97632,CHEMBL325,CC(C)C(Cc1ccc(NS(=O)(=O)c2ccccc2)cc1)C(=O)NO,25000.0,4.6020599913279625,CHEMBL701995,Histone deacetylase 1,B,Small Molecule,4,3,3.0,4.0,95.5,7.0,1
CHEMBL152122,CHEMBL231,NCCCCCCCCCCCCc1cccnc1,1258.93,5.899998417198648,CHEMBL692983,Histamine H1 receptor,B,Small Molecule,2,2,1.0,2.0,38.91,12.0,1
CHEMBL24665,CHEMBL231,NCCc1c[nH]c(-c2cccc(C(F)(F)F)c2)n1,1000.0,6.0,CHEMBL692983,Histamine H1 receptor,B,Small Molecule,2,3,2.0,2.0,54.7,3.0,1
CHEMBL606052,CHEMBL4630,N#Cc1ccc2c(c1)NC(=O)C2c1ncnc2cc(OCCCN3CCOCC3)ccc12,4000.0,5.3979400086720375,CHEMBL665163,Serine/threonine-protein kinase Chk1,B,Small Molecule,5,3,1.0,7.0,100.37,6.0,1
CHEMBL66082,CHEMBL2095186,CN(C)CCO/N=C/[C@H]1CC[C@]2(O)C[C@@H](CC3CCCCC3)CC[C@]12C,4000.0,5.3979400086720375,CHEMBL751502,Sodium/potassium-transporting ATPase,B,Small Molecule,3,4,1.0,4.0,45.06,7.0,1
CHEMBL304014,CHEMBL2095186,C[C@]12CC[C@H](c3cccc(CO)c3)C[C@@]1(O)CC[C@@H]2/C=N/OCCN,2500.0,5.6020599913279625,CHEMBL751502,Sodium/potassium-transporting ATPase,B,Small Molecule,3,4,3.0,5.0,88.07,6.0,1
CHEMBL333839,CHEMBL1907599,CC(C)C[C@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](N)CSSC[C@H](C(N)=O)NC1=O,3000.0,5.522878745280337,CHEMBL823931,Integrin alpha-4/beta-1,B,Peptide,5,3,13.0,14.0,385.8699999999999,12.0,0
CHEMBL333839,CHEMBL2095184,CC(C)C[C@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](N)CSSC[C@H](C(N)=O)NC1=O,30000.0,4.522878745280337,CHEMBL819917,Integrin alpha-4/beta-7,B,Peptide,5,3,13.0,14.0,385.8699999999999,12.0,0
CHEMBL294563,CHEMBL252,CC(=O)c1cc(C)cc(C)c1NC(=O)c1sc(C)cc1S(=O)(=O)Nc1onc(C)c1Cl,0.21,9.67778070526608,CHEMBL679122,Endothelin receptor ET-A,B,Small Molecule,4,3,2.0,7.0,118.37,6.0,1
CHEMBL61425,CHEMBL252,CC(C)C[C@@H]1NC(=O)[C@@H](c2cccs2)NC(=O)[C@H](CC(=O)[O-])NC(=O)[C@H](CC(=O)N2CCN(c3ccccc3)CC2)NC(=O)[C@@H](CC(=O)[O-])NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC1=O.[Na+].[Na+],0.24,9.619788758288394,CHEMBL679122,Endothelin receptor ET-A,B,Peptide,4,4,7.0,13.0,294.2,12.0,0
CHEMBL434231,CHEMBL298,CCN(CC)CNCC1CN=C(c2ccccc2F)c2ccccc2N1C,100000.0,4.0,CHEMBL661927,Cholecystokinin B receptor,B,Small Molecule,2,2,1.0,4.0,30.87,7.0,1
CHEMBL344154,CHEMBL298,O=C(NCC1N=C(c2ccccc2F)c2ccccc2NC1=O)c1cc2ccccc2[nH]1,30000.0,4.522878745280337,CHEMBL661927,Cholecystokinin B receptor,B,Small Molecule,2,2,3.0,3.0,86.35,4.0,1
CHEMBL160660,CHEMBL248,CC(C)C(NC(=O)CN(C)C(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)C(F)(F)F,153.0,6.815308569182402,CHEMBL878146,Leukocyte elastase,B,Small Molecule,4,5,2.0,5.0,104.81,10.0,1
CHEMBL2303661,CHEMBL287,CN(CCc1ccc(Cl)c(Cl)c1)C1CCCCC1N1CCCC1,2.0,8.698970004336019,CHEMBL803878,Sigma opioid receptor,B,Small Molecule,5,2,0.0,2.0,6.48,5.0,1
CHEMBL264751,CHEMBL3157,COc1nc2c(OCc3c(Cl)ccc(N(C)C(=O)CNC(=O)/C=C/c4ccc(NC(C)=O)nc4)c3Cl)cccc2n1C,4.2,8.3767507096021,CHEMBL653418,Bradykinin B2 receptor,B,Peptide,2,2,2.0,8.0,127.68,10.0,0
CHEMBL293425,CHEMBL244,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4[nH]3)CC2)cc1,590.0,6.229147988357855,CHEMBL659609,Coagulation factor X,B,Small Molecule,2,3,1.0,5.0,89.08000000000001,4.0,1
CHEMBL424207,CHEMBL2094126,COc1cc[nH]c1/C=C1\C(=O)Nc2ccc(F)c(C#C[C@H](N)CO)c21,3.0,8.522878745280337,CHEMBL663770,Cyclin-dependent kinase 2/cyclin E,B,Small Molecule,1,3,4.0,4.0,100.37,3.0,1
CHEMBL171439,CHEMBL2094126,COc1cc[nH]c1/C=C1\C(=O)Nc2ccc(F)c(C#C[C@@H](N)CO)c21,5.0,8.301029995663981,CHEMBL663770,Cyclin-dependent kinase 2/cyclin E,B,Small Molecule,2,3,4.0,4.0,100.37,3.0,1
CHEMBL352984,CHEMBL2094126,CCN[C@H](C#Cc1c(F)ccc2c1/C(=C/c1[nH]ccc1OC)C(=O)N2)[C@@H](C)O,18.0,7.744727494896693,CHEMBL663770,Cyclin-dependent kinase 2/cyclin E,B,Small Molecule,2,5,4.0,4.0,86.38,5.0,1
CHEMBL296981,CHEMBL4804,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,4900.0,5.309803919971486,CHEMBL662070,Dual specificity phosphatase Cdc25B,B,Small Molecule,1,1,2.0,2.0,57.53,6.0,0
CHEMBL296249,CHEMBL4804,COC(=O)c1cc2ccc1[C@@H]1CC[C@H]([C@H](C)CCCC(C)C)[C@@]1(C)CC/C=C(/C)CC[C@H](O)C2,30000.0,4.522878745280337,CHEMBL662070,Dual specificity phosphatase Cdc25B,B,Small Molecule,4,2,1.0,3.0,46.53,6.0,0
CHEMBL69019,CHEMBL2581,CCCc1c(OCc2ccc(/C=C3\SC(=S)NC3=O)cc2)ccc(C(C)=O)c1O,2560.0,5.59176003468815,CHEMBL658685,Cathepsin D,B,Small Molecule,3,2,2.0,6.0,75.63,7.0,1
CHEMBL410765,CHEMBL2096909,CSCC[C@H](NC(C)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCSC)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(N)=O)[C@@H](C)O,19000.0,4.721246399047171,CHEMBL696549,"Interleukin-8 receptors, CXCR1/CXCR2",B,Peptide,5,3,30.0,34.0,971.1900000000004,72.0,0
CHEMBL301202,CHEMBL213,CN(C)C(=O)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21,9000.0,5.045757490560675,CHEMBL883288,Beta-1 adrenergic receptor,B,Small Molecule,3,4,1.0,3.0,69.72,3.0,1
CHEMBL301202,CHEMBL210,CN(C)C(=O)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21,7000.0,5.154901959985743,CHEMBL647882,Beta-2 adrenergic receptor,B,Small Molecule,2,3,1.0,3.0,69.72,3.0,1
CHEMBL292407,CHEMBL213,CCCCCCCCN(C)C(=O)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21,970.0,6.013228265733755,CHEMBL883288,Beta-1 adrenergic receptor,B,Small Molecule,5,2,1.0,3.0,69.72,10.0,0
CHEMBL292407,CHEMBL210,CCCCCCCCN(C)C(=O)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21,1000.0,6.0,CHEMBL647882,Beta-2 adrenergic receptor,B,Small Molecule,5,2,1.0,3.0,69.72,10.0,0
CHEMBL340020,CHEMBL2111357,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)Cc1ccc(O)cc1,25.0,7.602059991327962,CHEMBL653673,Calpain 1,B,Small Molecule,4,3,3.0,5.0,104.73,9.0,1
CHEMBL301364,CHEMBL1944,O=C(O)CCN1C(=O)[C@@H](NC(=O)[C@@H](S)Cc2ccccc2)CCc2ccccc21,2.4,8.619788758288394,CHEMBL883549,Neprilysin,B,Small Molecule,4,1,3.0,4.0,86.71000000000001,7.0,1
CHEMBL301364,CHEMBL1808,O=C(O)CCN1C(=O)[C@@H](NC(=O)[C@@H](S)Cc2ccccc2)CCc2ccccc21,36.0,7.443697499232712,CHEMBL648282,Angiotensin-converting enzyme,B,Small Molecule,4,2,3.0,4.0,86.71000000000001,7.0,1
CHEMBL408141,CHEMBL252,CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H]1CSSC[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@@H](C)CC,3800.0,5.42021640338319,CHEMBL682963,Endothelin receptor ET-A,B,Peptide,3,3,18.0,19.0,505.6499999999998,31.0,0
CHEMBL94368,CHEMBL2940,O=C(C[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1)c1ccccc1)NO,1600.0,5.795880017344075,CHEMBL655811,Immunoglobulin epsilon Fc receptor,B,Small Molecule,1,3,4.0,4.0,107.53,10.0,1
CHEMBL94368,CHEMBL332,O=C(C[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1)c1ccccc1)NO,17000.0,4.769551078621726,CHEMBL680088,Matrix metalloproteinase-1,B,Small Molecule,2,5,4.0,4.0,107.53,10.0,1
CHEMBL96310,CHEMBL332,O=C(C[C@@H](CCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1)NO,4100.0,5.3872161432802645,CHEMBL680088,Matrix metalloproteinase-1,B,Small Molecule,5,3,4.0,4.0,107.53,12.0,1
CHEMBL280463,CHEMBL1782,CCCCCC(P(=O)(O)O)P(=O)(O)O,5670.0,5.246416941107094,CHEMBL681894,Farnesyl diphosphate synthase,B,Small Molecule,4,2,4.0,2.0,115.06,6.0,1
CHEMBL350549,CHEMBL230,Cc1nc(-c2ccccc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,90.0,7.045757490560675,CHEMBL763088,Cyclooxygenase-2,B,Small Molecule,5,4,0.0,4.0,60.17,3.0,1
CHEMBL350549,CHEMBL221,Cc1nc(-c2ccccc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,100000.0,4.0,CHEMBL768384,Cyclooxygenase-1,B,Small Molecule,4,2,0.0,4.0,60.17,3.0,1
CHEMBL304263,CHEMBL237,COc1ccccc1-c1cccn(C(CN2CCCC2)c2ccccc2)c1=O,19.5,7.709965388637482,CHEMBL751993,Kappa opioid receptor,B,Small Molecule,5,3,0.0,4.0,34.47,6.0,1
CHEMBL304263,CHEMBL233,COc1ccccc1-c1cccn(C(CN2CCCC2)c2ccccc2)c1=O,1200.0,5.920818753952375,CHEMBL749747,Mu opioid receptor,B,Small Molecule,1,3,0.0,4.0,34.47,6.0,1
CHEMBL59891,CHEMBL237,O=c1ccc(-c2ccc(Cl)cc2)cn1C(CN1CCCC1)c1ccccc1,524.0,6.280668713016273,CHEMBL751993,Kappa opioid receptor,B,Small Molecule,4,5,0.0,3.0,25.24,5.0,1
CHEMBL10181,CHEMBL3475,O=C(O)CCCCCCCOc1ccc(NC(=O)c2c(O)nc3cc(-c4cc5ccccc5s4)ccc3c2O)cc1,300.0,6.522878745280337,CHEMBL847119,Plasminogen activator inhibitor-1,B,Peptide,4,1,4.0,7.0,128.98,12.0,0
CHEMBL295901,CHEMBL267,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)C(Cc1ccc(C(=O)C(=O)C(=O)OC)cc1)NC(C)=O)C(N)=O,1000000.0,3.0,CHEMBL665626,Tyrosine-protein kinase SRC,B,Peptide,3,5,7.0,11.0,294.5299999999999,21.0,0
CHEMBL35234,CHEMBL254,FC(F)Oc1ccc(C(Cc2ccncc2)c2ccc(Cl)cc2)cc1OC1CCCC1,13.0,7.886056647693163,CHEMBL765477,Phosphodiesterase 4A,B,Small Molecule,5,2,0.0,3.0,31.35,8.0,0
